WKT,fid,u,v,osmid,name,highway,oneway,reversed,length,lanes,ref,access,service,maxspeed,bridge,junction,tunnel,area,width,total_split_CYD
"LINESTRING (-81.9641224 26.4596112,-81.9639389 26.4597601,-81.9635897 26.4594156)",3276,5706106322,5706106324,"[599927370, 599927375]",,service,False,False,76.382,,,,,,,,,,,10.117175393405375
"LINESTRING (-81.9635897 26.4594156,-81.963991 26.4590765)",3277,5706106324,5706106325,599927372,,service,False,True,54.933,,,,,,,,,,,9.914831885537268
"LINESTRING (-81.9635897 26.4594156,-81.963471 26.4595159,-81.9634112 26.4595663)",3278,5706106324,5706106327,599927372,,service,False,False,24.424,,,,,,,,,,,43.52633680362845
"LINESTRING (-81.9634112 26.4595663,-81.9632633 26.459421)",3281,5706106327,5832838324,166094633,Estero Boulevard,tertiary,False,True,21.859,2,,,,25 mph,,,,,,52.159659806001045
"LINESTRING (-81.9634112 26.4595663,-81.9634778 26.4596317,-81.9635294 26.4596824,-81.9636078 26.4597595)",3282,5706106327,5832838328,166094633,Estero Boulevard,tertiary,False,False,29.061,2,,,,25 mph,,,,,,81.90415546261283
"LINESTRING (-81.9634798 26.4586817,-81.9635399 26.4587413)",3284,5706106329,5706106331,599927382,,service,False,True,8.928,,,,,,,,,,,156.9061490457247
"LINESTRING (-81.9635399 26.4587413,-81.9633745 26.4588746)",3286,5706106331,5706106334,1093782817,,service,False,True,22.154,,,,,,,,,,,114.1981793183628
"LINESTRING (-81.9635399 26.4587413,-81.9638535 26.459053,-81.9636924 26.4591843,-81.9635165 26.4590129)",3287,5706106331,5706106335,"[599927376, 599927380, 599927382]",,service,False,True,94.215,,,,,,,,,,,2.207792496960906
"LINESTRING (-81.9630078 26.45917,-81.9630608 26.4591273,-81.9633745 26.4588746)",3290,5706106332,5706106334,599927378,,service,True,False,49.107,,,,,,,,,,,60.85143759953552
"LINESTRING (-81.9630078 26.45917,-81.9630036 26.4591659,-81.962903 26.4590665)",3289,5706106332,5832838320,166094633,Estero Boulevard,tertiary,False,True,15.534,2,,,,25 mph,,,,,,19.98254553257489
"LINESTRING (-81.9630078 26.45917,-81.9630692 26.4592303)",3288,5706106332,5832838322,166094633,Estero Boulevard,tertiary,False,False,9.073,2,,,,25 mph,,,,,,7.774487224532399
"LINESTRING (-81.9633745 26.4588746,-81.9635165 26.4590129)",3291,5706106334,5706106335,599927376,,service,False,False,20.888,,,,,,,,,,,116.09121524752887
"LINESTRING (-81.9635165 26.4590129,-81.9632002 26.4592615,-81.9631451 26.4593049)",3295,5706106335,5706106336,599927383,,service,True,False,49.205,,,,parking_aisle,,,,,,,2.6169760350941904
"LINESTRING (-81.9631451 26.4593049,-81.9630692 26.4592303)",3297,5706106336,5832838322,166094633,Estero Boulevard,tertiary,False,True,11.22,2,,,,25 mph,,,,,,3.2959509170516177
"LINESTRING (-81.9631451 26.4593049,-81.9632633 26.459421)",3296,5706106336,5832838324,166094633,Estero Boulevard,tertiary,False,False,17.467,2,,,,25 mph,,,,,,21.731692745034753
"LINESTRING (-81.961961 26.4570244,-81.9615234 26.4573695,-81.9616662 26.4574971)",3298,5706106358,5706106363,"[599927387, 599927391]",,service,False,False,78.139,,,,,,,,,,,93.55014847102171
"LINESTRING (-81.9621032 26.4574192,-81.9618255 26.4576399,-81.9616662 26.4574971)",3299,5706106361,5706106363,"[599927389, 599927391]",,service,False,True,59.407,,,,,,,,,,,135.03056758398372
"LINESTRING (-81.9619532 26.457274,-81.9616662 26.4574971)",3300,5706106362,5706106363,599927394,,service,False,False,37.838,,,,,,,,,,,45.19005009054401
"LINESTRING (-81.9616662 26.4574971,-81.9615317 26.4576017,-81.9614724 26.4576478)",3304,5706106363,5706106365,599927394,,service,False,False,25.554,,,,,,,,,,,47.1235547212837
"LINESTRING (-81.9614724 26.4576478,-81.96136 26.4575359)",3305,5706106365,5832836526,166094633,Estero Boulevard,tertiary,False,True,16.734,2,,,,25 mph,,,,,,78.57672888878176
"LINESTRING (-81.9614724 26.4576478,-81.96149 26.4576654,-81.9616643 26.4578388)",3306,5706106365,5832836542,166094633,Estero Boulevard,tertiary,False,False,28.566,2,,,,25 mph,,,,,,27.3613387861652
"LINESTRING (-81.9623292 26.4575992,-81.9618834 26.4579531,-81.9618254 26.4579991)",3308,5706106366,5706106368,599927397,,service,False,False,67.027,,,,,,,,,,,31.026004539776483
"LINESTRING (-81.9618254 26.4579991,-81.9618129 26.4579866,-81.9616643 26.4578388)",3310,5706106368,5832836542,166094633,Estero Boulevard,tertiary,False,True,23.978,2,,,,25 mph,,,,,,43.16661501186293
"LINESTRING (-81.9624159 26.4583118,-81.9626265 26.4581415,-81.9624193 26.4579361,-81.9622087 26.4581064,-81.9624159 26.4583118)",3312,5706106394,5706106394,"[599927408, 599927405, 599927406, 599927407]",,service,False,False,118.052,,,,,,,,,,,14.52376734253305
"LINESTRING (-81.9624159 26.4583118,-81.962357 26.4583195,-81.9622928 26.4583662,-81.962236 26.4584076)",3314,5706106394,5706106397,599927410,,service,True,False,21.452,,,,,,,,,,,3.630941835633263
"LINESTRING (-81.9622751 26.4584462,-81.9623311 26.4584021,-81.9623943 26.4583524,-81.9624159 26.4583118)",3319,5706106400,5706106394,599927409,,service,True,False,20.799,,,,,,,,,,,3.630941835633263
"LINESTRING (-81.962236 26.4584076,-81.9622653 26.4584365)",3315,5706106397,5832838305,166094633,Estero Boulevard,tertiary,False,False,4.34,2,,,,25 mph,,,,,,0.0
"LINESTRING (-81.9622751 26.4584462,-81.9623641 26.4585341)",3317,5706106400,5706106406,166094633,Estero Boulevard,tertiary,False,False,13.192,2,,,,25 mph,,,,,,0.089930447941381
"LINESTRING (-81.9622751 26.4584462,-81.9622653 26.4584365)",3318,5706106400,5832838305,166094633,Estero Boulevard,tertiary,False,True,1.454,2,,,,25 mph,,,,,,0.0
"LINESTRING (-81.9629773 26.4580386,-81.962442 26.4584712)",3320,5706106404,5706106410,599927412,,service,False,False,71.788,,,,,,,,,,,440.20504615066346
"LINESTRING (-81.9623641 26.4585341,-81.9624171 26.4584913,-81.962442 26.4584712)",3323,5706106406,5706106410,599927412,,service,False,True,10.443,,,,,,,,,,,1.0072210169434683
"LINESTRING (-81.9623641 26.4585341,-81.96247 26.4586387)",3321,5706106406,5832838310,166094633,Estero Boulevard,tertiary,False,False,15.698,2,,,,25 mph,,,,,,1.7086785108862412
"LINESTRING (-81.9625737 26.4586072,-81.9625547 26.4586225,-81.9624991 26.4586674)",3324,5706106407,5706106409,599927414,,service,False,False,9.998,,,,,,,,,,,172.30673825568624
"LINESTRING (-81.962442 26.4584712,-81.9625737 26.4586072)",3329,5706106410,5706106407,599927413,,service,True,False,20.014,,,,,,,,,,,86.02746650072518
"LINESTRING (-81.9624991 26.4586674,-81.96247 26.4586387)",3326,5706106409,5832838310,166094633,Estero Boulevard,tertiary,False,True,4.31,2,,,,25 mph,,,,,,2.7878438861828148
"LINESTRING (-81.9624991 26.4586674,-81.9625747 26.4587422)",3325,5706106409,5832838313,166094633,Estero Boulevard,tertiary,False,False,11.217,2,,,,25 mph,,,,,,24.933216691747912
"LINESTRING (-81.9633542 26.4582466,-81.9627026 26.4587673,-81.962646 26.4588126)",3331,5706106536,5706106538,599927416,,service,False,False,94.506,,,,,,,,,,,239.32740458400048
"LINESTRING (-81.962646 26.4588126,-81.9625747 26.4587422)",3333,5706106538,5832838313,166094633,Estero Boulevard,tertiary,False,True,10.567,2,,,,25 mph,,,,,,84.28731233305945
"LINESTRING (-81.962646 26.4588126,-81.962688 26.4588541)",3332,5706106538,5832838316,166094633,Estero Boulevard,tertiary,False,False,6.227,2,,,,25 mph,,,,,,188.65159716903224
"LINESTRING (-81.9393381 26.4490099,-81.9394059 26.449032)",3337,5706749087,5706749088,599974887,,service,False,True,7.183,,,,,,,,,,,7507.573655042378
"LINESTRING (-81.9393381 26.4490099,-81.9391435 26.4489467)",3336,5706749087,5706749089,599974887,,service,False,False,20.609,,,,,,,,,,,29.90187394050922
"LINESTRING (-81.9382533 26.4489688,-81.9382097 26.4491099,-81.938183 26.4491953,-81.9381814 26.4492301,-81.9381867 26.4492706,-81.9382134 26.4493159,-81.9382539 26.4493522,-81.9382912 26.4493698,-81.9383359 26.4493846,-81.9383759 26.4493775,-81.9384147 26.4493565,-81.9384403 26.4493231,-81.938452 26.4492787,-81.9384478 26.4492415,-81.9383577 26.4490865,-81.9382533 26.4489688)",3341,5706749090,5706749090,599974889,,service,True,False,113.342,,,,,,,,,,,47.28093300518112
"LINESTRING (-81.9382533 26.4489688,-81.9382123 26.448803)",3340,5706749090,5706749091,599974888,,service,False,False,18.883,,,,,,,,,,,204.29949511083257
"LINESTRING (-81.9517081 26.4518653,-81.9518249 26.4519009,-81.9517591 26.4520742,-81.9515226 26.4520023,-81.9515884 26.4518289,-81.9517081 26.4518653)",3345,5711384888,5711384888,600753162,,service,False,False,90.45,,,,parking_aisle,,,,,,,16.322376301360674
"LINESTRING (-81.9517081 26.4518653,-81.9517316 26.4518036,-81.9517522 26.4517508)",3347,5711384888,5821266383,600753166,,service,False,False,13.468,,,,,,,,,,,8.161188150680337
"LINESTRING (-81.9519725 26.451345,-81.9519038 26.4515111)",3348,5711385177,5711385185,600753215,,service,False,False,19.695,,,,,,,,,,,5.957892176116498
"LINESTRING (-81.9517986 26.4517658,-81.951822 26.4517092,-81.9518433 26.4516576)",3351,5711385178,5711385179,600753215,,service,False,True,12.828,,,,,,,,,,,0.9442697033845016
"LINESTRING (-81.9517986 26.4517658,-81.9517522 26.4517508)",3350,5711385178,5821266383,882352979,Estero Boulevard,secondary,False,True,4.911,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9518433 26.4516576,-81.9516103 26.4515796,-81.9511671 26.4514311)",3354,5711385179,5711385180,600753220,,service,False,False,71.876,,,,,,,,,,,34.465844173534315
"LINESTRING (-81.9518433 26.4516576,-81.9519038 26.4515111)",3352,5711385179,5711385185,600753215,,service,False,True,17.368,,,,,,,,,,,1.2365436591939902
"LINESTRING (-81.9511671 26.4514311,-81.9512323 26.4512807,-81.9515448 26.4513844)",3357,5711385180,5711385181,"[600753225, 600753223]",,service,False,True,51.118,,,,,,,,,,,53.14889473335624
"LINESTRING (-81.9511671 26.4514311,-81.9511422 26.4514888,-81.9511175 26.4515459)",3356,5711385180,5711385183,600753225,,service,False,False,13.687,,,,,,,,,,,33.521574470149815
"LINESTRING (-81.9511175 26.4515459,-81.9513741 26.4516288)",3359,5711385183,5711385435,882352979,Estero Boulevard,secondary,False,False,27.158,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9511175 26.4515459,-81.9510355 26.4515195)",3360,5711385183,5711385441,882352979,Estero Boulevard,secondary,False,True,8.675,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9517453 26.4514516,-81.9519038 26.4515111)",3362,5711385184,5711385185,600753228,,service,False,False,17.11,,,,,,,,,,,0.2922739558094886
"LINESTRING (-81.9513741 26.4516288,-81.9513519 26.4516832,-81.9513469 26.4516954,-81.9513208 26.4517592)",3367,5711385435,5711385442,600753273,,service,False,False,15.44,,,,,,,,,,,0.0
"LINESTRING (-81.9513741 26.4516288,-81.9515643 26.4516902,-81.9517522 26.4517508)",3368,5711385435,5821266383,882352979,Estero Boulevard,secondary,False,False,40.011,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9512124 26.4520247,-81.9512233 26.4519965,-81.9512536 26.4519238)",3371,5711385436,5762966146,600753273,,service,False,True,11.946,,,,,,,,,,,159.94130166374632
"LINESTRING (-81.9514386 26.4518322,-81.9513088 26.4517887)",3372,5711385437,5711385438,600753275,,service,False,False,13.798,,,,,,,,,,,3.2824613498604105
"LINESTRING (-81.9513088 26.4517887,-81.9513208 26.4517592)",3374,5711385438,5711385442,600753273,,service,False,True,3.491,,,,,,,,,,,0.0449652239706904
"LINESTRING (-81.9513088 26.4517887,-81.9512536 26.4519238)",3373,5711385438,5762966146,600753273,,service,False,False,15.996,,,,,,,,,,,0.7644088075017395
"LINESTRING (-81.9510355 26.4515195,-81.951012 26.4515752,-81.9510074 26.451586,-81.9509924 26.4516216,-81.9509791 26.451653)",3378,5711385441,5711385443,600753279,,service,False,True,15.871,,,,,,,,,,,0.0
"LINESTRING (-81.9510355 26.4515195,-81.9508815 26.4514697)",3377,5711385441,5711385447,882352979,Estero Boulevard,secondary,False,True,16.301,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9513208 26.4517592,-81.9509791 26.451653)",3380,5711385442,5711385443,600753281,,service,False,False,36.009,,,,,,,,,,,0.0
"LINESTRING (-81.9509791 26.451653,-81.950913 26.4518094,-81.9512203 26.4519121,-81.9512536 26.4519238)",3384,5711385443,5762966146,"[600753277, 600753279]",,service,False,True,54.81,,,,,,,,,,,0.7194435835310488
"LINESTRING (-81.9506154 26.4517068,-81.95071 26.4514776,-81.950733 26.4514218)",3385,5711385444,5711385445,600753283,,service,False,False,33.784,,,,,,,,,,,0.0
"LINESTRING (-81.950733 26.4514218,-81.9508815 26.4514697)",3386,5711385445,5711385447,882352979,Estero Boulevard,secondary,False,False,15.714,2,CR 865,,,25 mph,,,,,,0.0
"LINESTRING (-81.9508815 26.4514697,-81.9508587 26.4515258,-81.9507448 26.4518052,-81.9506965 26.4518244,-81.9505872 26.4520975)",3391,5711385447,5711385449,600753285,,service,False,True,77.23,,,,,,,,,,,609.4586456987398
"LINESTRING (-81.9504724 26.4513376,-81.9504458 26.4514039)",3394,5711385724,5821266364,1018199351,,service,False,True,7.833,,,customers,,,,,,,,0.1348956719120716
"LINESTRING (-81.9555687 26.4545232,-81.9556419 26.4545572,-81.9558474 26.4546528,-81.9558064 26.4547886,-81.9558461 26.4548073,-81.9557688 26.4549684)",3398,5718333001,5718333004,"[601784656, 601784657, 601784655]",,service,False,True,70.869,,,,,,,,,,,1390.1448642778691
"LINESTRING (-81.9542766 26.4527041,-81.9542722 26.452611,-81.9542698 26.4525582)",3400,5718333005,5718333006,629905654,,service,False,False,16.238,,,,,,,,,,,166.01160689978954
"LINESTRING (-81.9548154 26.4538417,-81.954761 26.4537307,-81.9547121 26.4536308)",3404,5718333831,5718333833,601784668,,service,False,True,25.607,,,private,,,,,,,,26.304656022853976
"LINESTRING (-81.95369 26.4563337,-81.9537511 26.4561937)",3408,5718333850,5718333851,601784672,,service,False,False,16.713,,,,,,,,,,,1.1915784352232996
"LINESTRING (-81.9537511 26.4561937,-81.9538906 26.4560817)",3409,5718333851,5718333852,601784672,,service,False,False,18.654,,,,,,,,,,,14.973419582239957
"LINESTRING (-81.9537511 26.4561937,-81.9536306 26.4561409)",3411,5718333851,5718333853,601784673,,service,False,False,13.355,,,,,,,,,,,0.1124130599267262
"LINESTRING (-81.9538906 26.4560817,-81.953854 26.456041,-81.953833 26.455967,-81.953833 26.455961,-81.953832 26.4558828)",3414,5718333852,5718333878,11037529,Crescent Street,unclassified,False,True,23.663,,,,,,,,,,,87.27749972711038
"LINESTRING (-81.9538906 26.4560817,-81.953908 26.456101,-81.9539492 26.4561308,-81.9540565 26.4561686,-81.954202 26.4562107,-81.9544905 26.456331,-81.9545714 26.4563647,-81.9545923 26.4563261)",3413,5718333852,5720788160,"[165355744, 11037529, 166092638]","['Old San Carlos Boulevard', 'Crescent Street', 'First Street']",unclassified,False,"[False, True]",80.068,,,,,25 mph,,,,,,380.00110777630584
"LINESTRING (-81.9538258 26.4553904,-81.953832 26.4558828)",3416,5718333875,5718333878,11037529,Crescent Street,unclassified,False,False,54.756,,,,,,,,,,,177.74753035613978
"LINESTRING (-81.953398 26.4525725,-81.9534197 26.4523373,-81.953424 26.4522906)",3422,5718334121,5718334122,601784701,,service,False,False,31.452,,,,,,,,,,,2823.2764826717184
"LINESTRING (-81.953424 26.4522906,-81.9532378 26.4522305,-81.9528432 26.4521032)",3425,5718334122,11905992715,882352979,Estero Boulevard,secondary,False,True,61.461,2,CR 865,,,25 mph,,,,,,101.82374968162875
"LINESTRING (-81.9480385 26.4497965,-81.9480385 26.4501975)",3426,5718334230,5718334233,601784722,,service,False,False,44.589,,,,,,,,,,,251.2207063242481
"LINESTRING (-81.9480386 26.4505382,-81.9480386 26.450481,-81.9480386 26.4503786)",3429,5718334231,5718334235,601784722,,service,False,True,17.746,,,,,,,,,,,186.02113156674685
"LINESTRING (-81.9480386 26.4505382,-81.9482302 26.450608)",3427,5718334231,5723054253,882352979,Estero Boulevard,secondary,False,False,20.593,2,CR 865,,,25 mph,,,,,,218.84574506535097
"LINESTRING (-81.9484915 26.4503472,-81.9480385 26.4501975)",3432,5718334232,5718334233,601784723,,service,False,False,48.073,,,,,,,,,,,106.43268513862456
"LINESTRING (-81.9484915 26.4503472,-81.9484942 26.4505228)",3430,5718334232,5718334234,11009723,Miramar Street,residential,False,False,19.528,,,,,,,,,,,158.86213628844973
"LINESTRING (-81.9480385 26.4501975,-81.9480386 26.4502989)",3433,5718334233,5718334236,601784722,,service,False,False,11.275,,,,,,,,,,,60.65808713646156
"LINESTRING (-81.9484942 26.4505228,-81.9480386 26.4503786)",3437,5718334234,5718334235,601784724,,service,False,False,48.108,,,,,,,,,,,120.03466538975844
"LINESTRING (-81.9480386 26.4503786,-81.9480386 26.4502989)",3439,5718334235,5718334236,601784722,,service,False,True,8.862,,,,,,,,,,,81.49946844687663
"LINESTRING (-81.9480386 26.4502989,-81.9476785 26.450295)",3444,5718334236,5718334237,601784725,,service,False,False,35.852,,,,,,,,,,,199.19594219015912
"LINESTRING (-81.9476785 26.450295,-81.9476385 26.4503417,-81.9476039 26.4503822)",3446,5718334237,5718334238,601784726,,service,True,False,12.214,,,,,,,,,,,81.43202061092059
"LINESTRING (-81.9458471 26.4489497,-81.9458485 26.449677,-81.9458458 26.4497023,-81.9458401 26.4497559)",3449,5718334374,5718334376,601784740,,service,False,False,89.685,,,,,,,,,,,312.21603264048986
"LINESTRING (-81.9464328 26.4492884,-81.9460981 26.4492847)",3453,5718334399,5718334400,601784744,,service,False,False,33.324,,,,,,,,,,,168.50717683016288
"LINESTRING (-81.9403241 26.4488972,-81.9401476 26.4488359)",3457,5720560890,5720560893,165355993,Oak Street,unclassified,False,False,18.847,,,,parking_aisle,,,,,,,1569.3312818010709
"LINESTRING (-81.9488979 26.4508312,-81.9488992 26.4508991,-81.9489011 26.451001)",3465,5720786974,5720786983,602188038,,service,False,False,18.883,,,,,,,,,,,365.81457961355306
"LINESTRING (-81.9489236 26.4521651,-81.94889 26.4522596,-81.9488996 26.4528039,-81.9495181 26.4527968)",3467,5720786975,5720786978,"[602188040, 602188041]",,service,False,False,133.137,,,,,,,,,,,2365.1348086791468
"LINESTRING (-81.9489236 26.4521651,-81.9489011 26.451001)",3466,5720786975,5720786983,602188038,,service,False,True,129.462,,,,,,,,,,,1170.107540777295
"LINESTRING (-81.9489236 26.4521651,-81.9490348 26.4522038,-81.9495114 26.4522077)",3468,5720786975,5720786985,602188044,,service,False,False,59.326,,,,,,,,,,,1140.1382190008298
"LINESTRING (-81.9494978 26.451023,-81.9494988 26.4511033,-81.9494997 26.4511899)",3470,5720786977,5720786982,602188039,,service,False,False,18.56,,,,,,,,,,,123.55544242666352
"LINESTRING (-81.9495181 26.4527968,-81.9496568 26.4527953)",3472,5720786978,5720786980,602188041,,service,False,False,13.809,,,,,,,,,,,1390.6259921743556
"LINESTRING (-81.9495114 26.4522077,-81.9495181 26.4527968)",3486,5720786985,5720786978,602188043,,service,True,False,65.508,,,,,,,,,,,734.0842604559057
"LINESTRING (-81.9496568 26.4527953,-81.9496469 26.4522089)",3475,5720786980,5720786984,11029574,Carolina Avenue,residential,False,True,65.212,,,,,,,,,,,171.02522937252155
"LINESTRING (-81.9494997 26.4511899,-81.9489011 26.451001)",3477,5720786982,5720786983,602188042,,service,False,False,63.187,,,,,,,,,,,153.92945121886498
"LINESTRING (-81.9494997 26.4511899,-81.9495114 26.4522077)",3478,5720786982,5720786985,602188043,,service,True,False,113.18,,,,,,,,,,,61.98006472119987
"LINESTRING (-81.9496469 26.4522089,-81.9495114 26.4522077)",3485,5720786984,5720786985,602188044,,service,False,True,13.49,,,,,,,,,,,248.56775810997743
"LINESTRING (-81.9496469 26.4522089,-81.9496398 26.4517912)",3484,5720786984,5721396197,11029574,Carolina Avenue,residential,False,True,46.452,,,,,,,,,,,129.90453205132502
"LINESTRING (-81.9546291 26.4544638,-81.9548717 26.4540108)",3490,5720788145,5720788146,602188078,,service,False,False,55.862,,,,,,,,,,,15.018384806210644
