WKT,fid,osmid,y,x,street_count,highway,ref
"POINT (-81.94966 26.4529842)",82224,98280095,26.4529842,-81.94966,3,,
"POINT (-81.9492659 26.4542551)",82225,98280274,26.4542551,-81.9492659,3,,
"POINT (-81.9490024 26.4541689)",82226,98280276,26.4541689,-81.9490024,1,,
"POINT (-81.9495214 26.4597937)",82227,98280281,26.4597937,-81.9495214,1,,
"POINT (-81.9366794 26.4837284)",82233,98281272,26.4837284,-81.9366794,1,turning_loop,
"POINT (-81.936901 26.50587)",82241,98282621,26.50587,-81.936901,1,,
"POINT (-81.933191 26.44608)",82242,98282945,26.44608,-81.933191,3,,
"POINT (-81.930204 26.505055)",82243,98283109,26.505055,-81.930204,3,,
"POINT (-81.965441 26.503367)",82246,98286799,26.503367,-81.965441,3,,
"POINT (-81.965448 26.504501)",82247,98286800,26.504501,-81.965448,1,,
"POINT (-81.938647 26.517076)",82248,98287098,26.517076,-81.938647,4,,
"POINT (-81.9265999 26.5183352)",82249,98287440,26.5183352,-81.9265999,4,,
"POINT (-81.9292638 26.5182996)",82250,98287442,26.5182996,-81.9292638,3,,
"POINT (-81.9339097 26.5182233)",82251,98287445,26.5182233,-81.9339097,3,,
"POINT (-81.940835 26.516078)",82252,98287503,26.516078,-81.940835,3,,
"POINT (-81.938745 26.51717)",82253,98287543,26.51717,-81.938745,4,,
"POINT (-81.9367505 26.518188)",82254,98287563,26.518188,-81.9367505,3,,
"POINT (-81.940882 26.458097)",82255,98289577,26.458097,-81.940882,4,,
"POINT (-81.9425759 26.458083)",82256,98289583,26.458083,-81.9425759,3,,
"POINT (-81.9426302 26.458043)",82257,98289591,26.458043,-81.9426302,3,,
"POINT (-81.94723 26.487385)",82259,98290618,26.487385,-81.94723,3,,
"POINT (-81.98012 26.50972)",82262,98291356,26.50972,-81.98012,3,,
"POINT (-81.9566623 26.4560071)",82263,98291380,26.4560071,-81.9566623,3,,
"POINT (-81.9562481 26.4567825)",82264,98291386,26.4567825,-81.9562481,3,,
"POINT (-81.96399 26.493388)",82274,98292566,26.493388,-81.96399,2,,
"POINT (-81.9370225 26.4849361)",82275,98292759,26.4849361,-81.9370225,1,turning_loop,
"POINT (-81.953224 26.508396)",82276,98295312,26.508396,-81.953224,3,,
"POINT (-81.951822 26.504537)",82277,98295346,26.504537,-81.951822,3,,
"POINT (-81.951801 26.503129)",82278,98295348,26.503129,-81.951801,3,,
"POINT (-81.951809 26.499832)",82279,98295372,26.499832,-81.951809,3,,
"POINT (-81.951589 26.49531)",82280,98295405,26.49531,-81.951589,3,,
"POINT (-81.9514522 26.4942715)",82281,98295412,26.4942715,-81.9514522,4,,
"POINT (-81.945869 26.490166)",82283,98295665,26.490166,-81.945869,3,,
"POINT (-81.943403 26.498358)",82284,98296006,26.498358,-81.943403,3,,
"POINT (-81.945527 26.498443)",82285,98296011,26.498443,-81.945527,4,,
"POINT (-81.946724 26.4902)",82293,98297162,26.4902,-81.946724,3,,
"POINT (-81.94451 26.504132)",82296,98297618,26.504132,-81.94451,3,,
"POINT (-81.944522 26.50459)",82297,98297620,26.50459,-81.944522,3,,
"POINT (-81.9551362 26.4553211)",82298,98298112,26.4553211,-81.9551362,4,,
"POINT (-81.9548672 26.4558181)",82299,98298114,26.4558181,-81.9548672,3,,
"POINT (-81.951237 26.507345)",82312,98300173,26.507345,-81.951237,3,,
"POINT (-81.951236 26.507028)",82313,98300174,26.507028,-81.951236,1,,
"POINT (-81.9498955 26.5073666)",82314,98300181,26.5073666,-81.9498955,3,,
"POINT (-81.948192 26.507394)",82315,98300185,26.507394,-81.948192,3,,
"POINT (-81.9632533 26.5119146)",82316,98300207,26.5119146,-81.9632533,3,,
"POINT (-81.96209 26.511666)",82317,98300228,26.511666,-81.96209,4,,
"POINT (-81.96194 26.51152)",82318,98300259,26.51152,-81.96194,4,,
"POINT (-81.961506 26.511102)",82319,98300272,26.511102,-81.961506,3,,
"POINT (-81.948093 26.485706)",82323,98300840,26.485706,-81.948093,4,,
"POINT (-81.93982 26.503611)",82330,98303738,26.503611,-81.93982,3,,
"POINT (-81.939891 26.501741)",82331,98303745,26.501741,-81.939891,3,,
"POINT (-81.9514863 26.4653742)",82337,98304359,26.4653742,-81.9514863,4,traffic_signals,
"POINT (-81.954938 26.467129)",82338,98304387,26.467129,-81.954938,1,turning_circle,
"POINT (-81.938091 26.485709)",82339,98304651,26.485709,-81.938091,3,,
"POINT (-81.936197 26.4804904)",82340,98304695,26.4804904,-81.936197,1,turning_loop,
"POINT (-81.943432 26.499318)",82346,98306578,26.499318,-81.943432,3,,
"POINT (-81.97483 26.513758)",82347,98306607,26.513758,-81.97483,3,,
"POINT (-81.974848 26.5143876)",82348,98306608,26.5143876,-81.974848,3,,
"POINT (-81.974919 26.516241)",82349,98306615,26.516241,-81.974919,1,,
"POINT (-81.946911 26.503714)",82357,98308658,26.503714,-81.946911,3,,
"POINT (-81.939788 26.495477)",82358,98308758,26.495477,-81.939788,3,,
"POINT (-81.9203452 26.4363058)",82360,98309788,26.4363058,-81.9203452,3,,
"POINT (-81.9199871 26.4367352)",82361,98309790,26.4367352,-81.9199871,3,,
"POINT (-81.919509 26.4372983)",82362,98309793,26.4372983,-81.919509,3,,
"POINT (-81.9193893 26.4375308)",82363,98309799,26.4375308,-81.9193893,3,,
"POINT (-81.9195584 26.4376506)",82364,98309801,26.4376506,-81.9195584,3,,
"POINT (-81.9192136 26.4380604)",82365,98309804,26.4380604,-81.9192136,3,,
"POINT (-81.9189846 26.4383446)",82366,98309808,26.4383446,-81.9189846,1,,
"POINT (-81.932314 26.44596)",82391,98316531,26.44596,-81.932314,3,,
"POINT (-81.960289 26.493538)",82394,98316671,26.493538,-81.960289,3,,
"POINT (-81.96067 26.493534)",82395,98316672,26.493534,-81.96067,3,,
"POINT (-81.961418 26.493522)",82396,98316675,26.493522,-81.961418,3,,
"POINT (-81.962153 26.49351)",82397,98316676,26.49351,-81.962153,3,,
"POINT (-81.96252 26.493502)",82398,98316678,26.493502,-81.96252,3,,
"POINT (-81.963269 26.493475)",82399,98316679,26.493475,-81.963269,3,,
"POINT (-81.94591 26.526901)",82407,98317220,26.526901,-81.94591,3,,
"POINT (-81.944946 26.526586)",82408,98317250,26.526586,-81.944946,3,,
"POINT (-81.958765 26.49311)",82409,98317319,26.49311,-81.958765,3,,
"POINT (-81.958752 26.492396)",82410,98317321,26.492396,-81.958752,3,,
"POINT (-81.941657 26.497774)",82411,98317375,26.497774,-81.941657,3,,
"POINT (-81.939825 26.497788)",82412,98317376,26.497788,-81.939825,3,,
"POINT (-81.960613 26.490647)",82413,98317630,26.490647,-81.960613,3,,
"POINT (-81.95401 26.510715)",82416,98319248,26.510715,-81.95401,3,,
"POINT (-81.954341 26.510734)",82417,98319250,26.510734,-81.954341,1,,
"POINT (-81.955144 26.512267)",82418,98319276,26.512267,-81.955144,1,,
"POINT (-81.939257 26.529234)",82420,98319872,26.529234,-81.939257,3,,
"POINT (-81.942409 26.526769)",82421,98319901,26.526769,-81.942409,3,,
"POINT (-81.941518 26.530548)",82422,98320565,26.530548,-81.941518,1,,
"POINT (-81.95648 26.510609)",82423,98320903,26.510609,-81.95648,4,,
"POINT (-81.9570178 26.5106074)",82424,98320909,26.5106074,-81.9570178,3,,
"POINT (-81.938211 26.503638)",82434,98324324,26.503638,-81.938211,3,,
"POINT (-81.9654851 26.5172233)",82436,98324701,26.5172233,-81.9654851,3,,
"POINT (-81.943822 26.507117)",82451,98328566,26.507117,-81.943822,3,,
"POINT (-81.946282 26.507102)",82452,98328578,26.507102,-81.946282,3,,
"POINT (-81.922184 26.440291)",82454,98328726,26.440291,-81.922184,1,turning_circle,
"POINT (-81.9355222 26.5200864)",82455,98329097,26.5200864,-81.9355222,3,,
"POINT (-81.947499 26.502241)",82457,98329373,26.502241,-81.947499,3,,
"POINT (-81.947522 26.503001)",82458,98329375,26.503001,-81.947522,3,,
"POINT (-81.956174 26.520411)",82465,98329747,26.520411,-81.956174,3,,
"POINT (-81.955944 26.520825)",82466,98329749,26.520825,-81.955944,1,,
"POINT (-81.956889 26.520738)",82467,98329753,26.520738,-81.956889,1,,
"POINT (-81.977117 26.504462)",82468,98330032,26.504462,-81.977117,3,,
"POINT (-81.946072 26.487401)",82470,98331718,26.487401,-81.946072,3,,
"POINT (-81.9270191 26.4444608)",82487,98333652,26.4444608,-81.9270191,3,,
"POINT (-81.9444162 26.4486989)",82489,98336948,26.4486989,-81.9444162,1,,
"POINT (-81.944227 26.4486304)",82490,98336950,26.4486304,-81.944227,4,,
"POINT (-81.9427727 26.4481005)",82491,98336954,26.4481005,-81.9427727,1,,
"POINT (-81.947289 26.504095)",82492,98341870,26.504095,-81.947289,3,,
"POINT (-81.946105 26.504112)",82493,98341871,26.504112,-81.946105,3,,
"POINT (-81.945306 26.50412)",82494,98341873,26.50412,-81.945306,3,,
"POINT (-81.94491 26.504127)",82495,98341875,26.504127,-81.94491,3,,
"POINT (-81.965997 26.520382)",82496,98342249,26.520382,-81.965997,1,,
"POINT (-81.953411 26.491045)",82497,98342271,26.491045,-81.953411,3,,
"POINT (-81.953437 26.492379)",82501,98342695,26.492379,-81.953437,3,,
"POINT (-81.953438 26.492454)",82502,98342711,26.492454,-81.953438,3,,
"POINT (-81.950058 26.48328)",82505,98343436,26.48328,-81.950058,3,,
"POINT (-81.951013 26.483278)",82506,98343588,26.483278,-81.951013,3,,
"POINT (-81.965274 26.50244)",82507,98344547,26.50244,-81.965274,1,,
"POINT (-81.952762 26.455888)",82508,98345053,26.455888,-81.952762,1,,
"POINT (-81.957826 26.490754)",82510,98345578,26.490754,-81.957826,1,,
"POINT (-81.953447 26.493147)",82513,98347377,26.493147,-81.953447,3,,
"POINT (-81.947304 26.503895)",82524,98350023,26.503895,-81.947304,3,,
"POINT (-81.947304 26.504544)",82525,98350028,26.504544,-81.947304,3,,
"POINT (-81.946897 26.503577)",82526,98350058,26.503577,-81.946897,3,,
"POINT (-81.9390637 26.4930141)",82529,98353080,26.4930141,-81.9390637,4,,
"POINT (-81.93977 26.492999)",82530,98353089,26.492999,-81.93977,4,,
"POINT (-81.942296 26.492858)",82531,98353110,26.492858,-81.942296,3,,
"POINT (-81.942486 26.492623)",82532,98353119,26.492623,-81.942486,3,,
"POINT (-81.943236 26.491979)",82533,98353147,26.491979,-81.943236,6,traffic_signals,
"POINT (-81.9281218 26.5132033)",82535,98353508,26.5132033,-81.9281218,3,,
"POINT (-81.935519 26.503678)",82537,98354469,26.503678,-81.935519,3,,
"POINT (-81.935457 26.501849)",82538,98354483,26.501849,-81.935457,3,,
"POINT (-81.936006 26.501791)",82539,98354493,26.501791,-81.936006,3,,
"POINT (-81.950109 26.522524)",82542,98355307,26.522524,-81.950109,3,,
"POINT (-81.950307 26.522364)",82543,98355323,26.522364,-81.950307,3,,
"POINT (-81.931509 26.516567)",82544,98355551,26.516567,-81.931509,1,,
"POINT (-81.92746 26.516638)",82545,98355575,26.516638,-81.92746,1,,
"POINT (-81.950023 26.525124)",82547,98356039,26.525124,-81.950023,3,,
"POINT (-81.947766 26.523802)",82548,98356100,26.523802,-81.947766,3,,
"POINT (-81.959412 26.503089)",82549,98356826,26.503089,-81.959412,3,,
"POINT (-81.95285 26.522841)",82552,98358194,26.522841,-81.95285,3,,
"POINT (-81.9250554 26.4388022)",82554,98358279,26.4388022,-81.9250554,1,,
"POINT (-81.922714 26.440757)",82555,98358291,26.440757,-81.922714,1,,
"POINT (-81.963113 26.499225)",82556,98358339,26.499225,-81.963113,4,,
"POINT (-81.962534 26.499234)",82557,98358342,26.499234,-81.962534,3,,
"POINT (-81.961577 26.498757)",82558,98358361,26.498757,-81.961577,3,,
"POINT (-81.9476528 26.5084272)",82560,98358599,26.5084272,-81.9476528,3,,
"POINT (-81.963108 26.498725)",82561,98359053,26.498725,-81.963108,3,,
"POINT (-81.963102 26.498231)",82562,98359056,26.498231,-81.963102,3,,
"POINT (-81.9388592 26.4804395)",82563,98359780,26.4804395,-81.9388592,1,turning_loop,
"POINT (-81.9292988 26.520023)",82564,98360439,26.520023,-81.9292988,1,,
"POINT (-81.963748 26.521671)",82569,98363537,26.521671,-81.963748,1,turning_circle,
"POINT (-81.946508 26.490191)",82573,98364983,26.490191,-81.946508,3,,
"POINT (-81.9389068 26.5181778)",82574,98365187,26.5181778,-81.9389068,4,,
"POINT (-81.9455034 26.4538733)",82575,98365661,26.4538733,-81.9455034,1,,
"POINT (-81.926634 26.52143)",82577,98367015,26.52143,-81.926634,1,,
"POINT (-81.9590357 26.500815)",82580,98367328,26.500815,-81.9590357,3,,
"POINT (-81.948393 26.493511)",82589,98369956,26.493511,-81.948393,3,,
"POINT (-81.945885 26.459318)",82591,98370914,26.459318,-81.945885,3,,
"POINT (-81.945749 26.46168)",82592,98370931,26.46168,-81.945749,1,,
"POINT (-81.944159 26.453779)",82606,98375402,26.453779,-81.944159,1,,
"POINT (-81.9443773 26.4482959)",82607,98375406,26.4482959,-81.9443773,1,,
"POINT (-81.96015 26.498392)",82610,98376252,26.498392,-81.96015,1,,
"POINT (-81.9556312 26.4715702)",82611,98377668,26.4715702,-81.9556312,3,,
"POINT (-81.9492694 26.4982732)",82614,98378815,26.4982732,-81.9492694,3,,
"POINT (-81.953441 26.492762)",82617,98379571,26.492762,-81.953441,3,,
"POINT (-81.953429 26.491989)",82618,98379574,26.491989,-81.953429,3,,
"POINT (-81.945319 26.504574)",82621,98380336,26.504574,-81.945319,3,,
"POINT (-81.9254798 26.4430016)",82625,98380902,26.4430016,-81.9254798,3,,
"POINT (-81.957981 26.508061)",82626,98380952,26.508061,-81.957981,3,,
"POINT (-81.967723 26.507296)",82627,98381036,26.507296,-81.967723,3,,
"POINT (-81.964446 26.50795)",82628,98381108,26.50795,-81.964446,3,,
"POINT (-81.963374 26.507988)",82629,98381261,26.507988,-81.963374,3,,
"POINT (-81.930635 26.445305)",82637,98383039,26.445305,-81.930635,3,,
"POINT (-81.928631 26.44698)",82638,98383055,26.44698,-81.928631,1,turning_circle,
"POINT (-81.930748 26.531643)",82646,98384689,26.531643,-81.930748,1,turning_circle,
"POINT (-81.931353 26.504051)",82647,98384740,26.504051,-81.931353,4,,
"POINT (-81.929035 26.505232)",82648,98384776,26.505232,-81.929035,1,,
"POINT (-81.929416 26.5051557)",82649,98384825,26.5051557,-81.929416,4,,
"POINT (-81.92903 26.505165)",82650,98384828,26.505165,-81.92903,1,,
"POINT (-81.948083 26.484918)",82653,98387025,26.484918,-81.948083,4,,
"POINT (-81.9537917 26.454194)",82660,98388856,26.454194,-81.9537917,3,,
"POINT (-81.953796 26.4547242)",82661,98388863,26.4547242,-81.953796,3,,
"POINT (-81.969049 26.497347)",82663,98389597,26.497347,-81.969049,1,,
"POINT (-81.939823 26.446672)",82670,98390144,26.446672,-81.939823,1,,
"POINT (-81.950571 26.493527)",82673,98390752,26.493527,-81.950571,1,,
"POINT (-81.950299 26.492871)",82674,98390761,26.492871,-81.950299,3,,
"POINT (-81.946083 26.490174)",82688,98394957,26.490174,-81.946083,3,,
"POINT (-81.9417494 26.5237534)",82689,98396051,26.5237534,-81.9417494,2,,
"POINT (-81.9419405 26.5238309)",82690,98396071,26.5238309,-81.9419405,2,,
"POINT (-81.952173 26.520672)",82700,98402346,26.520672,-81.952173,4,,
"POINT (-81.951443 26.461484)",82705,98409130,26.461484,-81.951443,3,,
"POINT (-81.950875 26.464913)",82706,98409195,26.464913,-81.950875,3,,
"POINT (-81.943347 26.496287)",82707,98409296,26.496287,-81.943347,4,,
"POINT (-81.941465 26.496861)",82708,98409309,26.496861,-81.941465,3,,
"POINT (-81.93982 26.497021)",82709,98409323,26.497021,-81.93982,3,,
"POINT (-81.951471 26.516515)",82716,98413808,26.516515,-81.951471,1,,
"POINT (-81.95012 26.516541)",82717,98413815,26.516541,-81.95012,3,,
"POINT (-81.95525 26.501951)",82718,98415095,26.501951,-81.95525,3,,
"POINT (-81.956521 26.511108)",82720,98416338,26.511108,-81.956521,3,,
"POINT (-81.956642 26.511358)",82721,98416343,26.511358,-81.956642,3,,
"POINT (-81.960273 26.511315)",82722,98416388,26.511315,-81.960273,4,,
"POINT (-81.959402 26.509223)",82723,98416451,26.509223,-81.959402,3,,
"POINT (-81.956856 26.509654)",82724,98416476,26.509654,-81.956856,3,,
"POINT (-81.956763 26.50976)",82725,98416478,26.50976,-81.956763,3,,
"POINT (-81.9561052 26.5090142)",82726,98416503,26.5090142,-81.9561052,3,,
"POINT (-81.943117 26.48633)",82728,98417145,26.48633,-81.943117,3,,
"POINT (-81.942564 26.486328)",82729,98417147,26.486328,-81.942564,4,,
"POINT (-81.939922 26.486331)",82730,98417154,26.486331,-81.939922,4,,
"POINT (-81.939921 26.486411)",82731,98417159,26.486411,-81.939921,4,,
"POINT (-81.94737 26.490224)",82734,98418017,26.490224,-81.94737,3,,
"POINT (-81.9436876 26.5122084)",82737,98418423,26.5122084,-81.9436876,5,,
"POINT (-81.941865 26.512348)",82738,98418438,26.512348,-81.941865,3,,
"POINT (-81.9391816 26.5144412)",82739,98418457,26.5144412,-81.9391816,3,,
"POINT (-81.927562 26.5191248)",82744,98419104,26.5191248,-81.927562,3,,
"POINT (-81.9248729 26.4425955)",82748,98421246,26.4425955,-81.9248729,3,,
"POINT (-81.980021 26.511339)",82750,98421497,26.511339,-81.980021,1,,
"POINT (-81.962096 26.490621)",82753,98423035,26.490621,-81.962096,3,,
"POINT (-81.926093 26.517556)",82754,98424103,26.517556,-81.926093,3,,
"POINT (-81.9383856 26.4483884)",82760,98425440,26.4483884,-81.9383856,3,,
"POINT (-81.9368652 26.4488205)",82761,98425453,26.4488205,-81.9368652,3,,
"POINT (-81.936007 26.503666)",82762,98426078,26.503666,-81.936007,3,,
"POINT (-81.939775 26.493333)",82764,98427941,26.493333,-81.939775,3,,
"POINT (-81.952491 26.461717)",82765,98428001,26.461717,-81.952491,4,,
"POINT (-81.952205 26.4616536)",82766,98428002,26.4616536,-81.952205,3,,
"POINT (-81.947737 26.460457)",82767,98428017,26.460457,-81.947737,3,,
"POINT (-81.947646 26.460401)",82768,98428019,26.460401,-81.947646,3,,
"POINT (-81.946393 26.459627)",82769,98428021,26.459627,-81.946393,3,,
"POINT (-81.95954 26.520261)",82772,98428302,26.520261,-81.95954,3,,
"POINT (-81.959412 26.520264)",82773,98428304,26.520264,-81.959412,3,,
"POINT (-81.959012 26.523678)",82774,98428333,26.523678,-81.959012,3,,
"POINT (-81.919012 26.43604)",82778,98433177,26.43604,-81.919012,3,,
"POINT (-81.919765 26.436607)",82779,98433181,26.436607,-81.919765,1,,
"POINT (-81.9551712 26.4538149)",82780,98433630,26.4538149,-81.9551712,4,,
"POINT (-81.9553117 26.4536327)",82781,98433634,26.4536327,-81.9553117,3,,
"POINT (-81.955247 26.4530787)",82782,98433640,26.4530787,-81.955247,3,,
"POINT (-81.94954 26.481131)",82783,98433751,26.481131,-81.94954,3,,
"POINT (-81.944635 26.483912)",82784,98433754,26.483912,-81.944635,3,,
"POINT (-81.943189 26.490097)",82785,98433787,26.490097,-81.943189,3,,
"POINT (-81.943222 26.494177)",82786,98433805,26.494177,-81.943222,4,,
"POINT (-81.943533 26.503563)",82787,98433809,26.503563,-81.943533,4,,
"POINT (-81.943582 26.505438)",82788,98433811,26.505438,-81.943582,3,,
"POINT (-81.94362 26.506989)",82789,98433813,26.506989,-81.94362,4,,
"POINT (-81.963212 26.490601)",82793,98434307,26.490601,-81.963212,3,,
"POINT (-81.944722 26.48865)",82795,98435239,26.48865,-81.944722,3,,
"POINT (-81.9435103 26.4886451)",82796,98435259,26.4886451,-81.9435103,3,,
"POINT (-81.94336 26.487525)",82797,98435269,26.487525,-81.94336,3,,
"POINT (-81.93656 26.50366)",82810,98436917,26.50366,-81.93656,3,,
"POINT (-81.953469 26.493699)",82812,98437332,26.493699,-81.953469,1,,
"POINT (-81.946109 26.504564)",82814,98437563,26.504564,-81.946109,3,,
"POINT (-81.944919 26.504583)",82815,98437566,26.504583,-81.944919,4,,
"POINT (-81.971787 26.50158)",82820,98439151,26.50158,-81.971787,1,,
"POINT (-81.9458151 26.480376)",82823,98439908,26.480376,-81.9458151,3,,
"POINT (-81.9446211 26.482372)",82824,98439937,26.482372,-81.9446211,1,turning_loop,
"POINT (-81.930951 26.445485)",82825,98441272,26.445485,-81.930951,3,,
"POINT (-81.964835 26.504516)",82826,98441297,26.504516,-81.964835,1,,
"POINT (-81.964829 26.503375)",82827,98441299,26.503375,-81.964829,3,,
"POINT (-81.938869 26.488147)",82832,98444217,26.488147,-81.938869,1,,
"POINT (-81.935567 26.490419)",82833,98444240,26.490419,-81.935567,3,,
"POINT (-81.935574 26.49107)",82834,98444244,26.49107,-81.935574,3,,
"POINT (-81.9593749 26.4574838)",82836,98444333,26.4574838,-81.9593749,3,,
"POINT (-81.9582706 26.4568632)",82837,98444340,26.4568632,-81.9582706,4,,
"POINT (-81.9581615 26.4570629)",82838,98444347,26.4570629,-81.9581615,3,turning_loop,
"POINT (-81.958375 26.4566595)",82839,98444349,26.4566595,-81.958375,4,turning_loop,
"POINT (-81.9594089 26.4576165)",82840,98444363,26.4576165,-81.9594089,3,,
"POINT (-81.925724 26.439119)",82841,98444443,26.439119,-81.925724,1,,
"POINT (-81.923063 26.441363)",82842,98444458,26.441363,-81.923063,1,,
"POINT (-81.9237631 26.4414694)",82844,98445065,26.4414694,-81.9237631,1,,
"POINT (-81.941804 26.522228)",82845,98445852,26.522228,-81.941804,3,,
"POINT (-81.942848 26.521206)",82846,98445864,26.521206,-81.942848,3,,
"POINT (-81.9440875 26.5200595)",82847,98445916,26.5200595,-81.9440875,3,,
"POINT (-81.969251 26.502559)",82849,98446520,26.502559,-81.969251,1,,
"POINT (-81.955377 26.513772)",82850,98447042,26.513772,-81.955377,3,,
"POINT (-81.976136 26.504099)",82851,98448304,26.504099,-81.976136,3,,
"POINT (-81.976096 26.503177)",82852,98448310,26.503177,-81.976096,3,,
"POINT (-81.928915 26.444349)",82853,98449148,26.444349,-81.928915,3,stop,
